country,provpcode,province,ctypcode,county,scpcode,Subcounty,dhis2_id,longitude,latitude,dist_to_busia_km,dist_to_malaba_km,dist_to_lwakhakha_km,dist_to_suam_km,dist_to_laikipia_airbase_km
Kenya,KEN_1_5,Rift Valley,KEN_2_26,Trans Nzoia,KEN_3_137,Endebess,PsjxYLsJSIp,34.77501746852581,1.1237138805114948,103.59596111389047,77.65549049010681,57.24842041251671,11.753416408900303,276.9522123561549
Kenya,KEN_1_7,Nyanza,KEN_2_42,Kisumu,KEN_3_238,Kisumu East,PRpKwAloU5b,34.80541342931445,-0.0923192060978946,98.78486990050966,100.19414575399519,109.63455330604428,146.1551004017381,247.27507264197706
Kenya,KEN_1_3,Eastern,KEN_2_10,Marsabit,KEN_3_48,LAISAMIS,eZpy65ooW0m,37.38657873958945,2.2720824937387976,415.43886499979004,390.7907087104619,372.5325878367048,317.443637594057,249.9150584951838
Kenya,KEN_1_2,North Eastern,KEN_2_9,Mandera,KEN_3_44,LAFEY,nsfbHBS9tMT,41.22287296902663,3.4776435559801966,857.8754695216006,834.148177473069,816.8998740428192,763.6092514297081,602.1715555904491
Kenya,KEN_1_5,Rift Valley,KEN_2_36,Bomet,KEN_3_196,Bomet East,OZNRpww2TUK,35.419637702333915,-0.8370946771706311,205.0896755748843,207.4440169433288,215.4048940905615,241.19954524057312,204.09529185494753
Kenya,KEN_1_5,Rift Valley,KEN_2_25,Samburu,KEN_3_135,Samburu East,ldZ10N9unC9,37.47766450794594,1.079059436146543,380.06413726462324,359.4697163958946,346.07593023740986,305.71109700675123,124.63632040457124
Kenya,KEN_1_4,Central,KEN_2_20,Kirinyaga,,Kirinyaga South,jHmpQUlnkQk,37.40904683189088,-0.6326740410073954,386.1575698192386,375.9578529466185,372.6167997744551,362.0480259651277,87.50776188359755
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_274,Westlands ,f1T0Ltob8VQ,36.78904952495788,-1.2413517809853865,352.81757387181415,348.8851043477061,351.00688716280126,356.717810785407,146.38332613076227
Kenya,KEN_1_6,Western,KEN_2_38,Vihiga,KEN_3_212,Sabatia,urtJSF5jcBC,34.75588474777449,0.1128283588307113,81.4170875808421,79.02289985266694,86.83159950417024,123.14196522597257,252.33220100244776
Kenya,KEN_1_5,Rift Valley,KEN_2_32,Nakuru,KEN_3_169,Gilgil,hBU8B1KI12P,36.25901514761108,-0.5502832242347895,263.87680937893566,257.04261419983237,257.2316023843899,259.99754958492707,108.42702307714035
Kenya,KEN_1_1,Coast,KEN_2_4,Tana River,KEN_3_18,Garsen,Lj0mu9j58Ss,39.50974248228799,-2.3450413794185048,676.345036607894,669.7355315662487,668.9480479572283,662.8234880703676,384.04085335374805
Kenya,KEN_1_1,Coast,KEN_2_1,Mombasa,KEN_3_5,Likoni ,iy93Mmi73Or,39.63062356836284,-4.088877862030986,795.098063453285,793.8241471581885,797.3197739732908,803.0269939948782,544.1014788319621
Kenya,KEN_1_3,Eastern,KEN_2_15,Kitui,KEN_3_69,Mwingi Central Sub- County,uE7HKhqPOtf,38.44579714445972,-0.9233086144295154,505.7655049595531,495.11244920818916,491.0701370993008,476.82812214319586,191.79565586403245
Kenya,KEN_1_7,Nyanza,KEN_2_42,Kisumu,KEN_3_241,Seme,LRNmnMw1fBs,34.50687019761515,-0.1024108765120382,76.82438588850555,86.07092068716898,100.9353508919914,149.14954508045156,280.47549459868395
Kenya,KEN_1_5,Rift Valley,KEN_2_35,Kericho,KEN_3_189,Kipkelion West,Taw0Zg7nArd,35.39883384724501,-0.1500741479567296,158.38981140581072,152.50455207869692,154.78472811754975,169.4586986223918,182.1719795510379
Kenya,KEN_1_5,Rift Valley,KEN_2_23,Turkana,KEN_3_127,Turkana South,iTw0sFjlqZ2,35.69617732756491,2.3791569037371167,275.93228627152763,250.03875302381928,229.0384163572826,167.660795235981,297.74416866912213
Kenya,KEN_1_5,Rift Valley,KEN_2_32,Nakuru,KEN_3_166,Molo ,RJ4LGJiSHFg,35.790181549646434,-0.3453394746182881,207.0170425630315,200.73464411365364,201.9224206481764,210.13108128903013,144.23963657775113
Kenya,KEN_1_6,Western,KEN_2_39,Bungoma,KEN_3_217,Sirisia,whWfFA9D7td,34.47552631046732,0.7432444163113443,50.56908789721656,25.27940040513153,12.353361255298818,60.163303179359424,293.5958802617113
Kenya,KEN_1_1,Coast,KEN_2_2,Kwale,KEN_3_10,Kinango,LOgbecTRkbp,39.18879567493077,-3.9452720754208976,747.3491425215419,746.7575635955902,750.8380964323196,758.4414802222753,505.5479344240971
Kenya,KEN_1_2,North Eastern,KEN_2_8,Wajir,KEN_3_33,Wajir North,qsjAa8FE8OS,39.55553330611765,2.9765898408176312,665.9846518567299,641.9551291443885,624.3884447080366,570.5158584682237,429.835348131365
Kenya,KEN_1_6,Western,KEN_2_37,Kakamega,KEN_3_206,Matungu,ssbO49f0iLN,34.46116028627326,0.4057773993775782,39.10883253116127,32.92970516644371,44.38055153698136,95.39280600977327,287.6896450774213
Kenya,KEN_1_4,Central,KEN_2_21,Muranga,KEN_3_110,Gatanga,Z7ALMtFNfeZ,37.07305652478985,-0.945331412076236,364.4796553420789,357.3752273862424,356.8026631703283,354.6286928028884,111.24110014739499
Kenya,KEN_1_5,Rift Valley,KEN_2_29,Nandi,KEN_3_152,Aldai,Sq2fLWnOCGg,34.95806938540128,0.0467709133138678,104.7443842039129,100.31433372567889,105.38226743971684,132.86921015342628,229.76675977247342
Kenya,KEN_1_7,Nyanza,KEN_2_45,Kisii,KEN_3_267,Nyaribari Chache ,fFh3beH29fD,34.82465638815573,-0.7429217789102764,155.92984696396925,165.07141959915901,178.1985560692345,218.5131014267988,260.1472726347376
Kenya,KEN_1_4,Central,KEN_2_22,Kiambu,KEN_3_114,Thika Town,YZAZ1a9MIvX,37.16343697099778,-1.0665545619144787,379.4328266788824,372.8160260619147,372.6030438926394,371.1702628567024,125.5443205337086
Kenya,KEN_1_5,Rift Valley,KEN_2_32,Nakuru,KEN_3_171,Kuresoi North ,QBwORnYdu0e,35.60193651875377,-0.2945389453806459,185.76086978700374,180.21795795061755,182.3030417311744,194.24351714020602,162.84636121901497
Kenya,KEN_1_7,Nyanza,KEN_2_42,Kisumu,KEN_3_242,Nyando,iRK9uABUTVZ,34.93990434799547,-0.2015290316120301,118.04901163806352,118.916512404174,127.32710053917245,159.75786451622656,233.51865713271874
Kenya,KEN_1_6,Western,KEN_2_40,Busia,KEN_3_230,Samia,NHRktMsAkO1,34.08265057194606,0.2472448248448944,24.628136428940614,48.23916193382079,69.29391802640184,130.0100925715918,327.8120719255699
Kenya,KEN_1_7,Nyanza,KEN_2_41,Siaya,KEN_3_234,Alego Usonga,Cu46otDi1RO,34.23379594031281,0.0616378544834352,46.91528318429365,64.04137151348831,83.22332019216505,140.18383041363603,310.3020486017555
Kenya,KEN_1_5,Rift Valley,KEN_2_29,Nandi,KEN_3_154,Chesumei,xLWuQq3DjOR,35.09571481194625,0.2796012549279745,111.04149366670897,99.49423371634443,98.33830133767432,112.13882230540001,215.92243295966566
Kenya,KEN_1_7,Nyanza,KEN_2_42,Kisumu,KEN_3_239,Kisumu West,YzEDO9Mq4TR,34.657041804668395,-0.0631625933514248,84.2858598128635,88.60210018342235,100.46408013999267,142.92050447269466,263.55980835203485
Kenya,KEN_1_5,Rift Valley,KEN_2_30,Baringo,KEN_3_158,Baringo North,bqtTmWcikTN,35.80665472961702,0.742782955987293,190.61982615464572,170.71253762701215,158.97764646361873,130.79298088409806,155.56856651945637
Kenya,KEN_1_5,Rift Valley,KEN_2_33,Narok,KEN_3_179,Narok North,fNROL0qm8De,35.88865037948058,-0.8339701045847804,244.57057794196766,242.72156347697262,247.13415020699517,262.1433779848942,160.2964607988095
Kenya,KEN_1_7,Nyanza,KEN_2_44,Migori,KEN_3_257,Uriri,fCInDXluNhx,34.44984269860937,-0.9428023362354532,161.06631180522555,176.63902622931738,193.52297687746216,242.52168149246128,306.97040186922123
Kenya,KEN_1_4,Central,KEN_2_19,Nyeri,KEN_3_97,Nyeri South,dd7jowvUO95,36.80964338109366,-0.5246157605891559,319.27951961333196,309.9817078349111,307.7078719811859,301.7111367524806,68.6172459700554
Kenya,KEN_1_4,Central,KEN_2_20,Kirinyaga,KEN_3_100,Kirinyaga North/Mwea West,f6EOn3xI9YH,37.31455519887971,-0.6926372630581256,378.4231702619091,368.8592689870759,366.1062767257829,357.3859438504618,89.06041137962781
Kenya,KEN_1_6,Western,KEN_2_37,Kakamega,KEN_3_204,Mumias West ,uRl5fBkhpcE,34.45831990728158,0.288491746560655,43.02550696706179,43.69768149259069,57.149105141279065,107.93733385807676,286.52350733225626
Kenya,KEN_1_1,Coast,KEN_2_5,Lamu,KEN_3_21,LAMU EAST,cwnqFyTJIgX,41.10944017609575,-1.835924658551788,818.7262523394288,808.0444539532558,803.6157090196772,786.3238617890856,500.4196649370034
Kenya,KEN_1_2,North Eastern,KEN_2_7,Garissa,KEN_3_32,Ijara,l5E6PiIUs1J,40.43855126211798,-1.6604674584251655,741.8103435452133,731.3166102796463,727.1137234754752,710.7898121537387,424.7634970541078
Kenya,KEN_1_7,Nyanza,KEN_2_43,Homa Bay,KEN_3_247,Karachuonyo,fmsyW02tPng,34.611725884735435,-0.3948983402127665,110.57410540177885,120.60105255949114,134.96314738613603,180.06084121063103,272.87731199795405
Kenya,KEN_1_5,Rift Valley,KEN_2_26,Turkana,,Kibish,AXNntZ7T30a,35.36589491229602,4.875610627107323,509.5889063747159,486.72656809865975,466.7000111584205,412.54362885802726,566.9067587927403
Kenya,KEN_1_7,Nyanza,KEN_2_44,Migori,KEN_3_255,Suna East,nHEr5EciFh0,34.490899543167096,-1.0576552444100735,174.55331174311965,189.86075150572785,206.51142702806044,254.6714897300861,307.6200304261546
Kenya,KEN_1_5,Rift Valley,KEN_2_32,Nakuru,KEN_3_175,Nakuru West ,KTayLusaU5I,36.08372568712765,-0.3656262435810136,237.68832278184007,229.9032087100951,229.49430202410423,231.72278247875641,114.52861152953938
Kenya,KEN_1_1,Coast,KEN_2_5,Lamu,KEN_3_22,LAMU WEST,Lfxw0DfD4jN,40.5722025680316,-2.16240258920543,775.1289711760965,766.1277746035232,763.2004626048189,750.4084294286414,465.0696028901779
Kenya,KEN_1_5,Rift Valley,KEN_2_30,Baringo,KEN_3_161,Mogotio,k5sxmlXAtIg,35.976846414032345,0.1650291363867794,209.7520798435172,196.34741742610962,191.1451503938718,181.4839461288031,117.13602333225211
Kenya,KEN_1_5,Rift Valley,KEN_2_33,Narok,KEN_3_182,Narok West,ouA247cg58A,35.38715052543024,-1.3901806802402106,250.26950304786584,257.014503846412,267.75730690127693,299.2564461833701,242.737490408021
Kenya,KEN_1_4,Central,KEN_2_19,Nyeri,,Mathira West,msIc1uFAY6B,37.17189475854358,-0.319499940116994,350.99426016865806,339.188488626187,334.531318343662,320.8382828988516,44.641962344560014
Kenya,KEN_1_6,Western,KEN_2_39,Bungoma,KEN_3_221,Webuye  East,f4AOiG8fYtn,34.78664559382563,0.6578332690786584,77.68648488865826,56.940072938997226,47.987461068277206,62.811125856298624,257.7238534101744
Kenya,KEN_1_6,Western,KEN_2_39,Bungoma,KEN_3_223,Kimilili,AphsS3lJwKU,34.73449030981314,0.7827904171038359,77.37411693454268,53.62973378499874,39.68599264231862,48.61670152767146,267.2062284659935
Kenya,KEN_1_3,Eastern,KEN_2_17,Makueni,KEN_3_88,Kibwezi East ,ZhhyithPNoI,38.09053189569778,-2.580773362771656,556.9011461078807,554.8452691379475,557.9760404838966,563.9667481761405,316.02427291827775
Kenya,KEN_1_3,Eastern,KEN_2_11,Isiolo,KEN_3_50,Garbatulla,ecl4YnDebUi,38.665270245427486,0.6284820852988612,506.29792630100184,488.1467723370939,477.0721310792563,442.28560201023635,193.31555993091604
Kenya,KEN_1_5,Rift Valley,KEN_2_26,Trans Nzoia,KEN_3_140,Cherangany,f18kGo9yXWo,35.1923187026695,1.023474131646424,134.8803264458684,110.71311085665229,94.02197311338303,55.7070867066089,230.477312254648
Kenya,KEN_1_5,Rift Valley,KEN_2_34,Kajiado,KEN_3_186,Kajiado West,wYsCfCAUWNB,36.373504984965166,-1.7332684775742897,350.5637787638373,351.92094098611074,358.24151036532123,375.7278432636904,211.49000668370104
Kenya,KEN_1_6,Western,KEN_2_39,Bungoma,KEN_3_224,Tongaren,orUwYD52An3,34.92785539378564,0.7797786561084169,96.89590158629727,74.32600532897911,61.18450726660189,53.60213812469149,246.69510157725406
Kenya,KEN_1_3,Eastern,KEN_2_12,Meru,KEN_3_58,Imenti Central,OnNcTsJgfvL,37.58889887955112,-0.0280504531455007,390.202113448332,375.8090673604356,368.61979968716554,346.70220139310436,63.42740213823246
Kenya,KEN_1_6,Western,KEN_2_37,Kakamega,KEN_3_199,Lugari,ZOdhgR19Akq,34.916531461592804,0.6433054612662014,91.29966387558451,71.33509721559976,62.26238708881946,67.34786719763045,243.36972470626137
Kenya,KEN_1_5,Rift Valley,KEN_2_26,Trans Nzoia,KEN_3_138,Saboti ,y2M16lesMsF,34.84461888222074,0.9691256617007368,98.54578704739625,73.3639808670966,55.352950015786675,30.604219643829172,262.86734536058543
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_283,Embakasi North,SSz1iOv28Jk,36.89782810663643,-1.250024595829274,363.5746587677558,359.2108086749678,360.9366231538576,365.3173047371374,145.67118340488028
Kenya,KEN_1_3,Eastern,KEN_2_17,Makueni,KEN_3_87,Kibwezi West ,toa2Hl7iVQI,37.804582317070846,-2.208846281153038,506.7189569398178,504.03033343341156,506.73738955068086,511.9546958325182,266.1350342130172
Kenya,KEN_1_6,Western,KEN_2_37,Kakamega,KEN_3_207,Butere,K7mZpm8COh7,34.52390656235935,0.2195670186019314,53.13794527436421,53.95538021815831,66.13392920665252,113.61008208528308,278.6508703641774
Kenya,KEN_1_5,Rift Valley,KEN_2_30,Baringo,KEN_3_159,Baringo Central,k7Rj54u6dMx,35.738112931447766,0.4299924439876139,180.5551462348875,164.28997453038622,156.6336696091555,142.28418216155916,149.0154947097541
Kenya,KEN_1_5,Rift Valley,KEN_2_34,Kajiado,KEN_3_183,Kajiado North,BLz1HkvvMkA,36.70207283984238,-1.3847281722115616,353.735535040745,351.1641920659089,354.38681243267683,363.17501247435047,163.9333926521116
Kenya,KEN_1_5,Rift Valley,KEN_2_23,Turkana,KEN_3_128,Turkana East,dr8gOvVAdiE,36.19242039787698,1.881601079717602,279.48848880281025,254.19302191037482,235.07310611895883,178.28362694811796,223.28941080261083
Kenya,KEN_1_7,Nyanza,KEN_2_43,Homa Bay,KEN_3_250,Ndhiwa,i2Y2fyNoFyZ,34.38390578680132,-0.7345731233266269,136.85584764463547,152.89220359637514,170.2044396945454,220.74628014619358,306.4130193532685
Kenya,KEN_1_4,Central,KEN_2_22,Kiambu,KEN_3_119,Kabete,lb5LzWiUX8Y,36.69885290750129,-1.2176028603232918,342.95918973821455,339.29239024816434,341.6717820075436,348.3116916805699,145.94456556868354
Kenya,KEN_1_3,Eastern,KEN_2_13,Tharaka-Nithi,KEN_3_62,Tharaka North,ZNXf7qiVh3t,38.10569754809066,-0.0935725130421526,448.12155792138077,433.6051587459414,426.15280502155474,402.6079068635365,121.34784133168402
Kenya,KEN_1_5,Rift Valley,KEN_2_27,Uasin Gishu,KEN_3_141,Soy,lmr1q6dTaso,35.23951846685733,0.794706261034061,130.28538715322836,108.68166147421205,95.80961387759105,73.67267288582066,214.8790356104402
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_286,Embakasi West,aCwUX5V42Zz,36.89312555066677,-1.2725418430165003,364.45131666680817,360.2552543823335,362.1157150143876,366.86042833154943,148.21404584989295
Kenya,KEN_1_4,Central,KEN_2_21,Muranga,KEN_3_107,Kigumo,tyfDsdZ1h3R,36.89800530894584,-0.7743604961061533,338.84209306722136,331.15182452259245,330.1830898269336,327.43285456530094,93.164505726058
Kenya,KEN_1_4,Central,KEN_2_18,Nyandarua,KEN_3_89,Kinangop,RAnL5kBKMIt,36.59301833391471,-0.640202347805394,301.795925241429,294.2347710442776,293.56072680298985,292.62614343362566,90.87157074993586
Kenya,KEN_1_2,North Eastern,KEN_2_7,Garissa,,Hulugho,uyeif4CPqHt,41.00265790684355,-1.3683902650850357,792.5587212391887,780.5289336360322,774.9212919744615,754.3384130236371,469.7449289250589
Kenya,KEN_1_7,Nyanza,KEN_2_45,Kisii,KEN_3_265,Bomachoge Chache,YqYSkwmOtiR,34.70975673359986,-0.814355934242286,157.03346858573397,168.37222602348453,182.83896212736443,226.2228588863436,274.8810400308017
Kenya,KEN_1_5,Rift Valley,KEN_2_23,Turkana,KEN_3_126,Loima,OZiGQn2R8kK,35.15395999048042,2.986900527473461,303.1327300034916,279.05170843650654,258.4247939472582,202.00295084668173,386.75714530269653
Kenya,KEN_1_4,Central,KEN_2_22,Kiambu,KEN_3_121,Limuru,xhVi71INcFs,36.62700435926703,-1.142166103678299,331.6988452954679,327.8573094778046,330.1434693052014,336.76891964215656,140.1443192676066
Kenya,KEN_1_3,Eastern,KEN_2_11,Isiolo,KEN_3_49,Isiolo,I2LYLqKU6AW,37.480409413527255,0.5900235446145106,374.48620921006636,356.4416705983362,345.7292131348719,313.56104304019584,78.26140004935387
Kenya,KEN_1_5,Rift Valley,KEN_2_32,Nakuru,KEN_3_167,Njoro ,gSJXzH1DM75,35.96625062573514,-0.4792724800743251,231.18006322488893,225.27029446655507,226.51110392878573,233.56778296894788,131.75212235225388
Kenya,KEN_1_5,Rift Valley,KEN_2_32,Nakuru,KEN_3_173,Rongai ,OK0hW8DFHq3,35.992690822210726,-0.0998595558783966,218.10749846895828,207.78857161445833,205.34865597874654,202.9927696100966,115.98782285786676
Kenya,KEN_1_4,Central,KEN_2_22,Kiambu,KEN_3_116,Githunguri,E7tkGikenbD,36.79493596542749,-1.0699102046569071,343.5056619680916,338.36869914582996,339.53604447888546,342.7491452431856,127.54001333844178
Kenya,KEN_1_7,Nyanza,KEN_2_44,Migori,KEN_3_256,Suna West,VtuwXD7O1O9,34.361011446156475,-1.092171841775382,175.45593890263692,192.41287989930515,209.9745467938756,260.37919148390904,322.3943494835591
Kenya,KEN_1_6,Western,KEN_2_40,Busia,KEN_3_231,Bunyala,zI6vnsXresW,34.02099297616832,0.0816835649211661,44.02919054126793,67.81013775914153,88.79546565566928,149.1985963876222,333.9776758030823
Kenya,KEN_1_5,Rift Valley,KEN_2_35,Kericho,KEN_3_190,Ainamoi,GshNTMZJ5r1,35.278864326405305,-0.3074155500369823,155.4362644114583,153.18827956443818,158.41369619824607,180.4196773131377,198.2084642015741
Kenya,KEN_1_5,Rift Valley,KEN_2_33,Narok,KEN_3_180,Narok East,gZM3NbHaugk,36.1220478805407,-1.153166979766963,286.7887167638346,285.93998520935537,290.84901848443087,305.84762166970006,167.57429579564618
Kenya,KEN_1_7,Nyanza,KEN_2_44,Migori,KEN_3_260,Kuria East,THm2tCJa2ZQ,34.63740038276993,-1.2776809980442956,202.45415828919087,216.58406740982596,232.39344467794265,277.9260391064466,303.9095612020524
Kenya,KEN_1_1,Coast,KEN_2_2,Kwale,KEN_3_9,Matuga,wUNEDOnx9uB,39.40731651735628,-4.248508386678783,787.8047148683471,787.5073792684718,791.7888205844386,799.8067771587864,546.7662395645141
Kenya,KEN_1_5,Rift Valley,KEN_2_28,Elgeyo-Marakwet,KEN_3_148,Marakwet West,fNCuk4Lpsnh,35.43891018752878,1.010019667451351,159.15838804217486,135.9227104742775,120.34946222085831,82.04891923436155,205.86585958105996
Kenya,KEN_1_3,Eastern,KEN_2_17,Makueni,KEN_3_84,Kilome,XAy1bjurhLU,37.295122776790464,-1.8860574481175745,439.83420981005185,437.49037271604607,440.6240644694599,447.8055272107071,217.80301772546946
Kenya,KEN_1_3,Eastern,KEN_2_12,Meru,KEN_3_55,Tigania East,U3lGZ71W9Te,37.77878946325573,0.2602807669636955,408.0639013256716,391.82582382709006,382.8201522261327,355.23039978470354,86.96634686919525
Kenya,KEN_1_6,Western,KEN_2_38,Vihiga,KEN_3_214,Luanda,lkYdgjRSOoE,34.6003672234451,0.0211274379929489,73.2651254521482,77.36247344247379,89.65617120568973,134.1022971032952,269.5647183291569
Kenya,KEN_1_1,Coast,KEN_2_3,Kilifi,KEN_3_11,Kilifi North,MEkEH8ZmcOU,39.90157122664141,-3.505666819117969,780.1747605217511,776.6061393429254,778.2518867593133,778.6566164972646,508.8118981204934
Kenya,KEN_1_7,Nyanza,KEN_2_46,Nyamira,,Manga,f3AcdRzgTwz,34.86147613213338,-0.6567186350944071,149.97102865445385,157.85449194553362,170.26306111946408,209.18217976041976,253.14933691861782
Kenya,KEN_1_7,Nyanza,KEN_2_43,Homa Bay,KEN_3_251,Mbita,mCGytMcMf6y,34.25113595368861,-0.4961583587518372,108.10142499527221,125.92934497918455,144.3811490076017,198.15880055417588,314.37667146764244
Kenya,KEN_1_3,Eastern,KEN_2_12,Meru,KEN_3_56,Imenti North,BDxUGx86itV,37.70582819333801,0.0571757500762675,401.89455467166306,386.87532739741647,379.0591322875381,355.09295636724903,75.77219786028641
Kenya,KEN_1_3,Eastern,KEN_2_15,Kitui,KEN_3_67,Mwingi North,KXM9VnhuLfP,38.316029670148765,-0.4720330736318431,478.6735980890049,465.9231580646969,460.0441607808287,440.74538520816697,155.07123733327583
Kenya,KEN_1_6,Western,KEN_2_37,Kakamega,KEN_3_205,Mumias East,FBteTV1eqB6,34.57179682450656,0.3206026369021581,53.34858760538999,48.16429505838419,57.103626019454104,101.57056511603368,274.32303387241734
Kenya,KEN_1_8,Nairobi,KEN_2_47,Nairobi,KEN_3_289,Starehe ,nKHlZyN0lt9,36.83878887802447,-1.2975359270667457,360.84687172656004,357.05725215602763,359.2643844531786,365.05750700475363,151.68328544385665
Kenya,KEN_1_5,Rift Valley,KEN_2_30,Baringo,KEN_3_157,Tiaty,st4v8xfqgJf,36.20145508337962,0.8675932464535018,236.27011471778283,215.73461256902806,202.91559038511227,168.06731418653587,128.6828411909851
Kenya,KEN_1_5,Rift Valley,KEN_2_30,Baringo,,East Pokot,Mk4bMOSMRTB,35.86287965944748,1.196078662845974,210.62205036379115,187.19999566263132,170.9933952930238,125.81495246590517,181.13159964580407
Kenya,KEN_1_3,Eastern,KEN_2_16,Machakos,,Kalama,pJDgmrxMQTn,37.22476650065957,-1.6583857415231675,418.7942899356568,415.51702938169905,417.95124070211943,423.42616838601776,191.69625893110913
Kenya,KEN_1_3,Eastern,KEN_2_16,Machakos,KEN_3_81,Machakos,KXc4ez8OAFz,37.22726213777506,-1.5071204668121314,409.78112148290705,405.63637273886405,407.3872065596449,411.0498892974419,175.03680709033523
Kenya,KEN_1_2,North Eastern,KEN_2_9,Mandera,,Kutulo,iGFdm333PJ2,40.79644089331703,2.533259686152862,777.4275074310348,754.9140901805947,739.0800494713226,689.6620326998104,501.80879762881597
Kenya,KEN_1_2,North Eastern,KEN_2_9,Mandera,KEN_3_42,MANDERA SOUTH,qyhVIMG2rUw,40.69542164818055,2.981913573544189,783.0167102607436,759.6962594312755,742.9440556012709,691.0497164346676,521.9919867725979
Kenya,KEN_1_5,Rift Valley,KEN_2_27,Uasin Gishu,KEN_3_144,Ainabkoi,mYlMs4xTj82,35.45121418862183,0.3248198721262224,149.4415566038738,135.28700853991896,130.34996819338372,127.72300700791077,177.504147607692
